x-axis,1
second,Volt
+74.160000E-06,-8.245058434E-03
+74.162604E-06,-8.509628310E-03
+74.165208E-06,-8.306000821E-03
+74.167813E-06,-8.224807624E-03
+74.170417E-06,-8.305946547E-03
+74.173021E-06,-8.262195300E-03
+74.175625E-06,-8.316017678E-03
+74.178229E-06,-8.065436804E-03
+74.180833E-06,-8.387533227E-03
+74.183438E-06,-8.360294700E-03
+74.186042E-06,-8.489492832E-03
+74.188646E-06,-8.587415843E-03
+74.191250E-06,-8.424903942E-03
+74.193854E-06,-8.743950872E-03
+74.196458E-06,-8.804398012E-03
+74.199063E-06,-8.445052989E-03
+74.201667E-06,-8.424931079E-03
+74.204271E-06,-8.669284067E-03
+74.206875E-06,-8.784228613E-03
+74.209479E-06,-8.838909191E-03
+74.212083E-06,-8.916428749E-03
+74.214688E-06,-8.699409266E-03
+74.217292E-06,-8.828933039E-03
+74.219896E-06,-9.001197214E-03
+74.222500E-06,-8.634596499E-03
+74.225104E-06,-8.424992137E-03
+74.227708E-06,-8.519787636E-03
+74.230312E-06,-8.407563550E-03
+74.232917E-06,-8.489859178E-03
+74.235521E-06,-8.512280929E-03
+74.238125E-06,-8.330264479E-03
+74.240729E-06,-8.482366039E-03
+74.243333E-06,-8.434988642E-03
+74.245937E-06,-8.434988642E-03
+74.248542E-06,-8.285261549E-03
+74.251146E-06,-8.020922335E-03
+74.253750E-06,-7.776440448E-03
+74.256354E-06,-7.849092348E-03
+74.258958E-06,-7.806138243E-03
+74.261562E-06,-7.519845388E-03
+74.264167E-06,-7.943857319E-03
+74.266771E-06,-8.292958214E-03
+74.269375E-06,-8.397529732E-03
+74.271979E-06,-8.462576554E-03
+74.274583E-06,-8.604586630E-03
+74.277187E-06,-8.529648458E-03
+74.279792E-06,-8.210153772E-03
+74.282396E-06,-8.113574030E-03
+74.285000E-06,-8.350189648E-03
+74.287604E-06,-8.500120267E-03
+74.290208E-06,-8.576927484E-03
+74.292812E-06,-8.472478081E-03
+74.295417E-06,-8.182352157E-03
+74.298021E-06,-7.906581582E-03
+74.300625E-06,-8.208291511E-03
+74.303229E-06,-8.012662583E-03
+74.305833E-06,-7.699517899E-03
+74.308437E-06,-7.766376101E-03
+74.311042E-06,-7.709310879E-03
+74.313646E-06,-7.644046963E-03
+74.316250E-06,-7.577239643E-03
+74.318854E-06,-7.784367775E-03
+74.321458E-06,-8.226408693E-03
+74.324062E-06,-8.491996198E-03
+74.326667E-06,-8.312656112E-03
+74.329271E-06,-8.415538367E-03
+74.331875E-06,-8.191643107E-03
+74.334479E-06,-7.934603682E-03
+74.337083E-06,-8.265390654E-03
+74.339687E-06,-8.453143137E-03
+74.342292E-06,-8.576723958E-03
+74.344896E-06,-8.472545923E-03
+74.347500E-06,-8.331984272E-03
+74.350104E-06,-8.208484861E-03
+74.352708E-06,-8.500459476E-03
+74.355312E-06,-8.614243926E-03
+74.357917E-06,-8.331916430E-03
+74.360521E-06,-8.208525566E-03
+74.363125E-06,-8.387770673E-03
+74.365729E-06,-8.247066554E-03
+74.368333E-06,-8.123757101E-03
+74.370937E-06,-8.190208250E-03
+74.373542E-06,-7.983008884E-03
+74.376146E-06,-7.991787627E-03
+74.378750E-06,-8.105388904E-03
+74.381354E-06,-8.236622292E-03
+74.383958E-06,-8.181314176E-03
+74.386562E-06,-7.907042907E-03
+74.389167E-06,-8.133407612E-03
+74.391771E-06,-8.368683352E-03
+74.394375E-06,-8.529343169E-03
+74.396979E-06,-8.284488151E-03
+74.399583E-06,-8.133421180E-03
+74.402187E-06,-8.142959753E-03
+74.404792E-06,-8.020522068E-03
+74.407396E-06,-8.001472060E-03
+74.410000E-06,-7.907582250E-03
+74.412604E-06,-7.747088646E-03
+74.415208E-06,-7.954342286E-03
+74.417812E-06,-8.133444925E-03
+74.420417E-06,-8.218247311E-03
+74.423021E-06,-8.190072567E-03
+74.425625E-06,-8.434754587E-03
+74.428229E-06,-8.444659506E-03
+74.430833E-06,-8.076871557E-03
+74.433437E-06,-8.077027594E-03
+74.436042E-06,-8.029775704E-03
+74.438646E-06,-8.076993673E-03
+74.441250E-06,-7.841395683E-03
+74.443854E-06,-7.766023323E-03
+74.446458E-06,-7.634108123E-03
+74.449062E-06,-7.888542418E-03
+74.451667E-06,-8.001516157E-03
+74.454271E-06,-7.709497444E-03
+74.456875E-06,-7.945112394E-03
+74.459479E-06,-7.954352462E-03
+74.462083E-06,-7.935767171E-03
+74.464687E-06,-8.152250702E-03
+74.467292E-06,-7.935560253E-03
+74.469896E-06,-7.916835886E-03
+74.472500E-06,-7.973270178E-03
+74.475104E-06,-7.850740906E-03
+74.477708E-06,-7.869787522E-03
+74.480312E-06,-7.897792662E-03
+74.482917E-06,-7.756596689E-03
+74.485521E-06,-7.983039413E-03
+74.488125E-06,-8.114415270E-03
+74.490729E-06,-7.926194678E-03
+74.493333E-06,-7.812942787E-03
+74.495937E-06,-7.860567807E-03
+74.498542E-06,-8.020277837E-03
+74.501146E-06,-7.812912258E-03
+74.503750E-06,-7.596269298E-03
+74.506354E-06,-7.728805251E-03
+74.508958E-06,-7.897680723E-03
+74.511562E-06,-7.832145439E-03
+74.514167E-06,-7.888416911E-03
+74.516771E-06,-7.728052206E-03
+74.519375E-06,-7.662567804E-03
+74.521979E-06,-7.907748462E-03
+74.524583E-06,-8.322540678E-03
+74.527187E-06,-8.566791903E-03
+74.529792E-06,-8.633181995E-03
+74.532396E-06,-8.660780083E-03
+74.535000E-06,-8.406372925E-03
+74.537604E-06,-8.303198950E-03
+74.540208E-06,-8.312377960E-03
+74.542812E-06,-8.265390654E-03
+74.545417E-06,-8.303209126E-03
+74.548021E-06,-8.198902191E-03
+74.550625E-06,-7.935343159E-03
+74.553229E-06,-7.992710277E-03
+74.555833E-06,-8.029263498E-03
+74.558437E-06,-8.030572847E-03
+74.561042E-06,-8.189713004E-03
+74.563646E-06,-8.095792666E-03
+74.566250E-06,-8.171483883E-03
+74.568854E-06,-8.113994650E-03
+74.571458E-06,-7.888342284E-03
+74.574062E-06,-7.879251469E-03
+74.576667E-06,-8.229068096E-03
+74.579271E-06,-8.415273783E-03
+74.581875E-06,-8.142725698E-03
+74.584479E-06,-8.095792666E-03
+74.587083E-06,-7.982174429E-03
+74.589687E-06,-7.652014995E-03
+74.592292E-06,-7.682557422E-03
+74.594896E-06,-7.859461984E-03
+74.597500E-06,-7.747570323E-03
+74.600104E-06,-7.689836859E-03
+74.602708E-06,-7.615879002E-03
