551999.99 -11.731038 11.0570972
575999.99 -13.800073 11.5427434
599999.99 -11.992946 11.8894184
623999.99 -11.426413 12.0061225
647999.99 -11.886935 12.2424902
671999.99 -11.917383 12.529259
695999.99 -11.607858 12.869278
719999.99 -10.376778 13.119878
743999.99 -10.158754 13.295776
767999.99 -10.090165 13.601478
791999.99 -8.778904 13.877134
815999.99 -7.793671 14.057859
839999.99 -6.972899 14.281105
863999.99 -5.587578 14.47979
887999.99 -4.342559 14.623496
911999.98 -2.996569 14.767191
935999.98 -1.333753 14.822822
959999.98 -0.359555 14.774872
983999.98 -0.323158999999997 14.715077
1008000 -0.857286999999999 14.677175
1032000 -1.950039 14.65217
1056000 -3.759466 14.687011
1080000 -5.609615 14.823152
1104000 -7.26412 14.973065
1128000 -9.40586699999999 15.170926
