137500 -1.33297662110715 -5.6589152
143750 -2.09615258034119 -4.5729098
150000 -2.78506015051314 -3.8370139
156250 -3.29864064622225 -3.9744426
162500 -3.52195705140323 -4.2177859
168750 -3.73672227776254 -4.502938
175000 -4.22426197893253 -4.876199
181250 -4.67123902939115 -5.696211
187500 -5.88430395984784 -7.425218
193750 -6.9191603427249 -8.153218
200000 -7.87039135110616 -8.647104
206250 -8.72475589078546 -9.06023
212500 -9.43168064861216 -9.37664
218750 -9.87156910108609 -9.603059
225000 -9.59315270608936 -9.766341
231250 -9.15335417314246 -9.89465
237500 -9.21528615425586 -10.020725
243750 -9.52917939730573 -10.273975
250000 -9.85754119312797 -13.017634
256250 -10.0932326838802 -13.345872
262500 -10.1514697501549 -13.648546
268750 -9.89344802816223 -14.081275
275000 -9.15912781621363 -14.526181
281250 -8.54709481584406 -14.781043
287500 -8.0907851034526 -14.660283
293750 -7.9546858035835 -12.688156
300000 -7.99373677166849 -12.387951
306250 -8.1284704783529 -12.358205
312500 -8.43843621810594 -12.368088
318750 -8.58362387363192 -12.397832
325000 -8.2571551648654 -12.451062
331250 -7.8100891838082 -12.543607
337500 -7.71040566621363 -12.710922
343750 -7.72189952672019 -13.016803
350000 -7.77508208490554 -13.433123
356250 -7.83405121545007 -13.082268
362500 -7.8726845499651 -11.803058
368750 -7.85632779483399 -11.763388
375000 -8.48832191576204 -11.802171
381250 -9.47089471610018 -11.841327
387500 -10.2525410527052 -11.872733
393750 -10.8779939110171 -11.889266
400000 -11.371725050685 -11.86085
406250 -11.8283213806449 -11.640242
412500 -12.3717933106309 -10.893228
418750 -13.2150066496531 -10.693531
425000 -14.1595662746957 -11.055134
431250 -14.8566512247393 -11.419921
437500 -15.448820061833 -11.676651
443750 -15.9644655480126 -11.882651
450000 -16.3878439658864 -12.145407
456250 -16.6902179515206 -8.786568
462500 -16.8422451841769 -9.099506
468750 -16.8241253492255 -9.310114
475000 -16.6623237753196 -9.528284
481250 -16.547733001021 -9.775332
487500 -16.8980526138073 -10.104009
493750 -17.1610507824992 -10.974779
